Time	TS	TMT	TMR	SeqExp	SeqRcv
13:11:51.579	15504	1405941111548	1405941111579	2	2
13:11:51.845	15772	1405941111813	1405941111845	3	3
13:11:52.110	16032	1405941112079	1405941112110	4	4
13:11:52.376	16296	1405941112345	1405941112376	5	5
13:11:52.641	180	1405941112610	1405941112641	6	6
13:11:52.907	444	1405941112876	1405941112907	7	7
13:11:53.173	712	1405941113141	1405941113173	8	8
13:11:53.438	976	1405941113407	1405941113438	1	9
13:11:53.704	1240	1405941113672	1405941113704	0	0
13:11:53.969	1504	1405941113938	1405941113969	1	1
13:11:54.235	1772	1405941114204	1405941114235	2	2
13:11:54.500	2036	1405941114469	1405941114500	3	3
13:11:54.766	2300	1405941114735	1405941114766	4	4
13:11:55.032	2568	1405941115000	1405941115032	5	5
13:11:55.297	2832	1405941115266	1405941115297	6	6
13:11:55.563	3096	1405941115532	1405941115563	7	7
13:11:55.828	3364	1405941115797	1405941115828	8	8
13:11:56.094	3628	1405941116063	1405941116094	1	9
13:11:56.360	3892	1405941116328	1405941116360	0	0
13:11:56.625	4160	1405941116594	1405941116625	1	1
13:11:56.891	4424	1405941116860	1405941116891	2	2
13:11:57.156	4688	1405941117125	1405941117156	3	3
13:11:57.406	4952	1405941117391	1405941117406	4	4
13:11:57.688	5224	1405941117656	1405941117688	5	5
13:11:57.953	5484	1405941117922	1405941117953	6	6
13:11:58.219	5748	1405941118187	1405941118219	7	7
13:11:58.484	6020	1405941118453	1405941118484	8	8
13:11:58.750	6280	1405941118719	1405941118750	1	9
13:11:59.015	6544	1405941118984	1405941119015	0	0
13:11:59.281	6808	1405941119250	1405941119281	1	1
13:11:59.547	7076	1405941119515	1405941119547	2	2
13:11:59.812	7340	1405941119781	1405941119812	3	3
13:12:00.078	7604	1405941120047	1405941120078	4	4
13:12:00.343	7872	1405941120312	1405941120343	5	5
13:12:00.593	8136	1405941120578	1405941120593	6	6
13:12:00.875	8400	1405941120843	1405941120875	7	7
13:12:01.140	8664	1405941121109	1405941121140	8	8
13:12:01.406	8932	1405941121374	1405941121406	1	9
13:12:01.671	9200	1405941121640	1405941121671	0	0
13:12:01.937	9468	1405941121906	1405941121937	1	1
13:12:02.202	9728	1405941122171	1405941122202	2	2
13:12:02.452	9992	1405941122437	1405941122452	3	3
13:12:02.734	10256	1405941122702	1405941122734	4	4
13:12:02.999	10524	1405941122968	1405941122999	5	5
13:12:03.249	10788	1405941123234	1405941123249	6	6
13:12:03.530	11052	1405941123499	1405941123530	7	7
13:12:03.780	11324	1405941123765	1405941123780	8	8
13:12:04.062	11588	1405941124030	1405941124062	1	9
13:12:04.327	11848	1405941124296	1405941124327	0	0
13:12:04.593	12116	1405941124561	1405941124593	1	1
13:12:04.858	12380	1405941124827	1405941124858	2	2
13:12:05.124	12648	1405941125093	1405941125124	3	3
13:12:05.390	12908	1405941125358	1405941125390	4	4
13:12:05.655	13176	1405941125624	1405941125655	5	5
13:12:05.921	13440	1405941125889	1405941125921	6	6
13:12:06.186	13704	1405941126155	1405941126186	7	7
13:12:06.452	13972	1405941126421	1405941126452	8	8
13:12:06.717	14240	1405941126686	1405941126717	1	9
13:12:06.983	14500	1405941126952	1405941126983	0	0
13:12:07.249	14768	1405941127217	1405941127249	1	1
13:12:07.514	15032	1405941127483	1405941127514	2	2
13:12:07.780	15296	1405941127749	1405941127780	3	3
13:12:08.045	15560	1405941128014	1405941128045	4	4
13:12:08.311	15828	1405941128280	1405941128311	5	5
13:12:08.561	16092	1405941128545	1405941128561	6	6
13:12:08.826	16356	1405941128811	1405941128826	7	7
13:12:09.108	240	1405941129076	1405941129108	8	8
13:12:09.373	504	1405941129342	1405941129373	1	9
13:12:09.639	768	1405941129608	1405941129639	0	0
13:12:09.904	1036	1405941129873	1405941129904	1	1
13:12:10.170	1300	1405941130139	1405941130170	2	2
13:12:10.436	1564	1405941130404	1405941130436	3	3
13:12:10.686	1832	1405941130670	1405941130686	4	4
13:12:10.967	2096	1405941130936	1405941130967	5	5
13:12:11.232	2360	1405941131201	1405941131232	6	6
13:12:11.482	2624	1405941131467	1405941131482	7	7
13:12:11.764	2892	1405941131732	1405941131764	8	8
13:12:12.045	3156	1405941131998	1405941132045	1	9
13:12:12.295	3420	1405941132263	1405941132295	0	0
13:12:12.560	3688	1405941132529	1405941132560	1	1
13:12:12.826	3952	1405941132795	1405941132826	2	2
13:12:13.091	4216	1405941133060	1405941133091	3	3
13:12:13.357	4480	1405941133326	1405941133357	4	4
13:12:13.623	4748	1405941133591	1405941133623	5	5
13:12:13.888	5012	1405941133857	1405941133888	6	6
13:12:14.154	5276	1405941134123	1405941134154	7	7
13:12:14.419	5548	1405941134388	1405941134419	8	8
13:12:14.685	5808	1405941134654	1405941134685	1	9
13:12:14.951	6072	1405941134919	1405941134951	0	0
13:12:15.216	6340	1405941135185	1405941135216	1	1
13:12:15.482	6604	1405941135451	1405941135482	2	2
13:12:15.747	6868	1405941135716	1405941135747	3	3
13:12:16.013	7136	1405941135982	1405941136013	4	4
13:12:16.279	7400	1405941136247	1405941136279	5	5
13:12:16.544	7664	1405941136513	1405941136544	6	6
13:12:16.810	7932	1405941136778	1405941136810	7	7
13:12:17.075	8196	1405941137044	1405941137075	8	8
13:12:17.341	8460	1405941137310	1405941137341	1	9
13:12:17.606	8724	1405941137575	1405941137606	0	0
13:12:17.856	8988	1405941137841	1405941137856	1	1
13:12:18.138	9272	1405941138106	1405941138138	2	2
13:12:18.403	9520	1405941138372	1405941138403	3	3
13:12:18.669	9784	1405941138638	1405941138669	4	4
13:12:18.934	10052	1405941138903	1405941138934	5	5
13:12:19.200	10320	1405941139169	1405941139200	6	6
13:12:19.466	10580	1405941139434	1405941139466	7	7
13:12:19.731	10848	1405941139700	1405941139731	8	8
13:12:19.997	11112	1405941139965	1405941139997	1	9
13:12:20.262	11376	1405941140231	1405941140262	0	0
13:12:20.528	11644	1405941140497	1405941140528	1	1
13:12:20.793	11908	1405941140762	1405941140793	2	2
13:12:21.059	12172	1405941141028	1405941141059	3	3
13:12:21.325	12436	1405941141293	1405941141325	4	4
13:12:21.590	12704	1405941141559	1405941141590	5	5
13:12:21.856	12968	1405941141825	1405941141856	6	6
13:12:22.106	13232	1405941142090	1405941142106	7	7
13:12:22.387	13500	1405941142356	1405941142387	8	8
13:12:22.668	13780	1405941142621	1405941142668	1	9
13:12:22.918	14028	1405941142887	1405941142918	0	0
13:12:23.184	14296	1405941143153	1405941143184	1	1
13:12:23.449	14560	1405941143418	1405941143449	2	2
13:12:23.715	14824	1405941143684	1405941143715	3	3
13:12:23.981	15088	1405941143949	1405941143981	4	4
13:12:24.246	15356	1405941144215	1405941144246	5	5
13:12:24.512	15620	1405941144480	1405941144512	6	6
13:12:24.777	15884	1405941144746	1405941144777	7	7
13:12:25.043	16152	1405941145012	1405941145043	8	8
13:12:25.308	32	1405941145277	1405941145308	1	9
13:12:25.574	296	1405941145543	1405941145574	0	0
13:12:25.840	560	1405941145808	1405941145840	1	1
13:12:26.105	828	1405941146074	1405941146105	2	2
13:12:26.371	1092	1405941146340	1405941146371	3	3
13:12:26.636	1364	1405941146605	1405941146636	4	4
13:12:26.886	1628	1405941146871	1405941146886	5	5
13:12:27.168	1888	1405941147136	1405941147168	6	6
13:12:27.433	2152	1405941147402	1405941147433	7	7
13:12:27.699	2420	1405941147667	1405941147699	8	8
13:12:27.964	2684	1405941147933	1405941147964	1	9
13:12:28.215	2948	1405941148199	1405941148215	0	0
13:12:28.481	3204	1405941148450	1405941148481	1	1
13:12:28.746	3468	1405941148715	1405941148746	2	2
13:12:29.012	3732	1405941148981	1405941149012	3	3
13:12:29.278	3996	1405941149246	1405941149278	4	4
13:12:29.543	4260	1405941149512	1405941149543	5	5
13:12:29.809	4528	1405941149778	1405941149809	6	6
13:12:30.074	4792	1405941150043	1405941150074	7	7
13:12:30.356	5076	1405941150309	1405941150356	8	8
13:12:30.606	5324	1405941150574	1405941150606	1	9
13:12:30.871	5588	1405941150840	1405941150871	0	0
13:12:31.121	5852	1405941151105	1405941151121	1	1
13:12:31.387	6116	1405941151371	1405941151387	2	2
13:12:31.668	6384	1405941151637	1405941151668	3	3
13:12:31.933	6648	1405941151902	1405941151933	4	4
13:12:32.199	6916	1405941152168	1405941152199	5	5
13:12:32.465	7180	1405941152433	1405941152465	6	6
13:12:32.746	7448	1405941152699	1405941152746	7	7
13:12:32.996	7712	1405941152965	1405941152996	8	8
13:12:33.261	7976	1405941153230	1405941153261	1	9
13:12:33.527	8240	1405941153496	1405941153527	0	0
13:12:33.793	8512	1405941153761	1405941153793	1	1
13:12:34.058	8772	1405941154027	1405941154058	2	2
13:12:34.324	9036	1405941154292	1405941154324	3	3
13:12:34.589	9300	1405941154558	1405941154589	4	4
13:12:34.855	9568	1405941154824	1405941154855	5	5
13:12:35.121	9832	1405941155089	1405941155121	6	6
13:12:35.386	10096	1405941155355	1405941155386	7	7
13:12:35.652	10360	1405941155620	1405941155652	8	8
13:12:35.917	10628	1405941155886	1405941155917	1	9
13:12:36.183	10892	1405941156152	1405941156183	0	0
13:12:36.448	11156	1405941156417	1405941156448	1	1
13:12:36.714	11424	1405941156683	1405941156714	2	2
13:12:36.980	11688	1405941156948	1405941156980	3	3
13:12:37.245	11952	1405941157214	1405941157245	4	4
13:12:37.495	12216	1405941157480	1405941157495	5	5
13:12:37.776	12484	1405941157745	1405941157776	6	6
13:12:38.042	12756	1405941158011	1405941158042	7	7
13:12:38.308	13012	1405941158276	1405941158308	8	8
13:12:38.573	13280	1405941158542	1405941158573	1	9
13:12:38.839	13544	1405941158807	1405941158839	0	0
13:12:39.104	13808	1405941159073	1405941159104	1	1
13:12:39.370	14076	1405941159339	1405941159370	2	2
13:12:39.635	14344	1405941159604	1405941159635	3	3
13:12:39.901	14604	1405941159870	1405941159901	4	4
13:12:40.167	14868	1405941160135	1405941160167	5	5
13:12:40.432	15136	1405941160401	1405941160432	6	6
13:12:40.698	15400	1405941160667	1405941160698	7	7
13:12:40.963	15664	1405941160932	1405941160963	8	8
13:12:41.229	15940	1405941161198	1405941161229	1	9
13:12:41.495	16196	1405941161463	1405941161495	0	0
13:12:41.776	76	1405941161729	1405941161776	1	1
13:12:42.026	348	1405941161994	1405941162026	2	2
13:12:42.291	608	1405941162260	1405941162291	3	3
13:12:42.557	872	1405941162526	1405941162557	4	4
13:12:42.822	1144	1405941162791	1405941162822	5	5
13:12:43.088	1404	1405941163057	1405941163088	6	6
13:12:43.354	1672	1405941163322	1405941163354	7	7
13:12:43.604	1932	1405941163588	1405941163604	8	8
13:12:43.885	2200	1405941163854	1405941163885	1	9
13:12:44.150	2464	1405941164119	1405941164150	0	0
13:12:44.416	2728	1405941164385	1405941164416	1	1
13:12:44.682	3000	1405941164650	1405941164682	2	2
13:12:44.947	3260	1405941164916	1405941164947	3	3
13:12:45.213	3528	1405941165182	1405941165213	4	4
13:12:45.478	3792	1405941165447	1405941165478	5	5
13:12:45.744	4056	1405941165713	1405941165744	6	6
13:12:46.010	4320	1405941165978	1405941166010	7	7
13:12:46.275	4588	1405941166244	1405941166275	8	8
13:12:46.541	4852	1405941166509	1405941166541	1	9
13:12:46.806	5116	1405941166775	1405941166806	0	0
13:12:47.072	5380	1405941167041	1405941167072	1	1
13:12:47.337	5648	1405941167306	1405941167337	2	2
13:12:47.603	5912	1405941167572	1405941167603	3	3
13:12:47.869	6176	1405941167837	1405941167869	4	4
13:12:48.134	6440	1405941168103	1405941168134	5	5
13:12:48.400	6708	1405941168369	1405941168400	6	6
13:12:48.665	6972	1405941168634	1405941168665	7	7
13:12:48.931	7236	1405941168900	1405941168931	8	8
13:12:49.197	7504	1405941169165	1405941169197	1	9
13:12:49.462	7768	1405941169431	1405941169462	0	0
13:12:49.728	8032	1405941169696	1405941169728	1	1
13:12:49.993	8300	1405941169962	1405941169993	2	2
13:12:50.243	8564	1405941170228	1405941170243	3	3
13:12:50.524	8832	1405941170493	1405941170524	4	4
13:12:50.790	9092	1405941170759	1405941170790	5	5
13:12:51.056	9360	1405941171024	1405941171056	6	6
13:12:51.321	9628	1405941171290	1405941171321	7	7
13:12:51.587	9888	1405941171556	1405941171587	8	8
13:12:51.837	10156	1405941171821	1405941171837	1	9
13:12:52.118	10420	1405941172087	1405941172118	0	0
13:12:52.384	10684	1405941172352	1405941172384	1	1
13:12:52.649	10952	1405941172618	1405941172649	2	2
13:12:52.915	11216	1405941172884	1405941172915	3	3
13:12:53.165	11480	1405941173149	1405941173165	4	4
13:12:53.430	11748	1405941173415	1405941173430	5	5
13:12:53.712	12012	1405941173680	1405941173712	6	6
13:12:53.977	12276	1405941173946	1405941173977	7	7
13:12:54.243	12540	1405941174211	1405941174243	8	8
13:12:54.508	12808	1405941174477	1405941174508	1	9
13:12:54.758	13072	1405941174743	1405941174758	0	0
13:12:55.039	13336	1405941175008	1405941175039	1	1
13:12:55.305	13604	1405941175274	1405941175305	2	2
13:12:55.571	13868	1405941175539	1405941175571	3	3
13:12:55.836	14132	1405941175805	1405941175836	4	4
13:12:56.102	14400	1405941176071	1405941176102	5	5
13:12:56.367	14664	1405941176336	1405941176367	6	6
13:12:56.633	14932	1405941176602	1405941176633	7	7
13:12:56.914	15196	1405941176867	1405941176914	8	8
13:12:57.164	15460	1405941177133	1405941177164	1	9
13:12:57.430	15724	1405941177398	1405941177430	0	0
13:12:57.695	15992	1405941177664	1405941177695	1	1
13:12:57.945	16256	1405941177930	1405941177945	2	2
13:12:58.226	136	1405941178195	1405941178226	3	3
13:12:58.492	400	1405941178461	1405941178492	4	4
13:12:58.758	668	1405941178726	1405941178758	5	5
13:12:59.039	932	1405941178992	1405941179039	6	6
13:12:59.289	1196	1405941179258	1405941179289	7	7
13:12:59.554	1464	1405941179523	1405941179554	8	8
13:12:59.820	1728	1405941179789	1405941179820	1	9
13:13:00.086	1992	1405941180054	1405941180086	0	0
13:13:00.351	2260	1405941180320	1405941180351	1	1
13:13:00.617	2524	1405941180586	1405941180617	2	2
13:13:00.882	2788	1405941180851	1405941180882	3	3
13:13:01.148	3052	1405941181117	1405941181148	4	4
13:13:01.414	3320	1405941181382	1405941181414	5	5
13:13:01.679	3584	1405941181648	1405941181679	6	6
13:13:01.945	3848	1405941181913	1405941181945	7	7
13:13:02.210	4112	1405941182179	1405941182210	8	8
13:13:02.476	4380	1405941182445	1405941182476	1	9
13:13:02.741	4648	1405941182710	1405941182741	0	0
13:13:03.007	4916	1405941182976	1405941183007	1	1
13:13:03.273	5176	1405941183241	1405941183273	2	2
13:13:03.538	5440	1405941183507	1405941183538	3	3
13:13:03.804	5704	1405941183773	1405941183804	4	4
13:13:04.069	5972	1405941184038	1405941184069	5	5
13:13:04.335	6236	1405941184304	1405941184335	6	6
13:13:04.585	6500	1405941184569	1405941184585	7	7
13:13:04.866	6764	1405941184835	1405941184866	8	8
13:13:05.116	7032	1405941185100	1405941185116	1	9
13:13:05.397	7296	1405941185366	1405941185397	0	0
13:13:05.663	7564	1405941185632	1405941185663	1	1
13:13:05.928	7828	1405941185897	1405941185928	2	2
13:13:06.194	8096	1405941186163	1405941186194	3	3
13:13:06.460	8356	1405941186428	1405941186460	4	4
13:13:06.725	8624	1405941186694	1405941186725	5	5
13:13:06.991	8888	1405941186960	1405941186991	6	6
13:13:07.256	9152	1405941187225	1405941187256	7	7
13:13:07.522	9420	1405941187491	1405941187522	8	8
13:13:07.788	9684	1405941187756	1405941187788	1	9
13:13:08.053	9948	1405941188022	1405941188053	0	0
13:13:08.319	10212	1405941188287	1405941188319	1	1
13:13:08.584	10480	1405941188553	1405941188584	2	2
13:13:08.850	10744	1405941188819	1405941188850	3	3
13:13:09.115	11008	1405941189084	1405941189115	4	4
13:13:09.381	11276	1405941189350	1405941189381	5	5
13:13:09.647	11540	1405941189615	1405941189647	6	6
13:13:09.897	11804	1405941189881	1405941189897	7	7
13:13:10.178	12072	1405941190147	1405941190178	8	8
13:13:10.443	12336	1405941190412	1405941190443	1	9
13:13:10.725	12612	1405941190678	1405941190725	0	0
13:13:10.975	12868	1405941190943	1405941190975	1	1
13:13:11.240	13132	1405941191209	1405941191240	2	2
13:13:11.506	13396	1405941191475	1405941191506	3	3
13:13:11.771	13660	1405941191740	1405941191771	4	4
13:13:12.037	13932	1405941192006	1405941192037	5	5
13:13:12.303	14192	1405941192271	1405941192303	6	6
13:13:12.568	14456	1405941192537	1405941192568	7	7
13:13:12.834	14724	1405941192802	1405941192834	8	8
13:13:13.099	14988	1405941193068	1405941193099	1	9
13:13:13.365	15252	1405941193334	1405941193365	0	0
13:13:13.630	15516	1405941193599	1405941193630	1	1
13:13:13.896	15784	1405941193865	1405941193896	2	2
13:13:14.162	16048	1405941194130	1405941194162	3	3
13:13:14.427	16312	1405941194396	1405941194427	4	4
13:13:14.693	196	1405941194662	1405941194693	5	5
13:13:14.958	460	1405941194927	1405941194958	6	6
13:13:15.224	724	1405941195193	1405941195224	7	7
13:13:15.490	992	1405941195458	1405941195490	8	8
13:13:15.755	1256	1405941195724	1405941195755	1	9
13:13:16.021	1520	1405941195989	1405941196021	0	0
13:13:16.286	1788	1405941196255	1405941196286	1	1
13:13:16.536	2056	1405941196521	1405941196536	2	2
13:13:16.817	2316	1405941196786	1405941196817	3	3
13:13:17.083	2584	1405941197052	1405941197083	4	4
13:13:17.349	2844	1405941197317	1405941197349	5	5
13:13:17.614	3112	1405941197583	1405941197614	6	6
13:13:17.880	3376	1405941197849	1405941197880	7	7
13:13:18.145	3644	1405941198114	1405941198145	8	8
13:13:18.427	3924	1405941198380	1405941198427	1	9
13:13:18.677	4172	1405941198645	1405941198677	0	0
13:13:18.942	4440	1405941198911	1405941198942	1	1
13:13:19.208	4708	1405941199177	1405941199208	2	2
13:13:19.458	4968	1405941199442	1405941199458	3	3
13:13:19.739	5232	1405941199708	1405941199739	4	4
13:13:20.005	5500	1405941199973	1405941200005	5	5
13:13:20.270	5764	1405941200239	1405941200270	6	6
13:13:20.536	6028	1405941200504	1405941200536	7	7
13:13:20.801	6292	1405941200770	1405941200801	8	8
13:13:21.067	6560	1405941201036	1405941201067	1	9
13:13:21.332	6828	1405941201301	1405941201332	0	0
13:13:21.598	7092	1405941201567	1405941201598	1	1
13:13:21.864	7356	1405941201832	1405941201864	2	2
13:13:22.129	7624	1405941202098	1405941202129	3	3
13:13:22.395	7884	1405941202364	1405941202395	4	4
13:13:22.660	8152	1405941202629	1405941202660	5	5
13:13:22.926	8416	1405941202895	1405941202926	6	6
13:13:23.192	8680	1405941203160	1405941203192	7	7
13:13:23.457	8948	1405941203426	1405941203457	8	8
13:13:23.723	9212	1405941203691	1405941203723	1	9
13:13:23.988	9476	1405941203957	1405941203988	0	0
13:13:24.254	9748	1405941204223	1405941204254	1	1
13:13:24.519	10008	1405941204488	1405941204519	2	2
13:13:24.785	10272	1405941204754	1405941204785	3	3
13:13:25.051	10540	1405941205019	1405941205051	4	4
13:13:25.316	10804	1405941205285	1405941205316	5	5
13:13:25.582	11068	1405941205551	1405941205582	6	6
13:13:25.832	11332	1405941205816	1405941205832	7	7
13:13:26.113	11600	1405941206082	1405941206113	8	8
13:13:26.363	11864	1405941206347	1405941206363	1	9
13:13:26.629	12128	1405941206613	1405941206629	0	0
13:13:26.910	12396	1405941206879	1405941206910	1	1
13:13:27.175	12660	1405941207144	1405941207175	2	2
13:13:27.441	12924	1405941207410	1405941207441	3	3
13:13:27.707	13196	1405941207675	1405941207707	4	4
13:13:27.972	13460	1405941207941	1405941207972	5	5
13:13:28.238	13720	1405941208206	1405941208238	6	6
13:13:28.503	13984	1405941208472	1405941208503	7	7
13:13:28.769	14256	1405941208738	1405941208769	8	8
13:13:29.034	14516	1405941209003	1405941209034	1	9
13:13:29.300	14784	1405941209269	1405941209300	0	0
13:13:29.566	15052	1405941209534	1405941209566	1	1
13:13:29.831	15312	1405941209800	1405941209831	2	2
13:13:30.097	15576	1405941210066	1405941210097	3	3
13:13:30.362	15844	1405941210331	1405941210362	4	4
13:13:30.628	16108	1405941210597	1405941210628	5	5
13:13:30.894	16372	1405941210862	1405941210894	6	6
13:13:31.159	252	1405941211128	1405941211159	7	7
13:13:31.425	520	1405941211393	1405941211425	8	8
13:13:31.690	784	1405941211659	1405941211690	1	9
13:13:31.956	1048	1405941211925	1405941211956	0	0
13:13:32.221	1316	1405941212190	1405941212221	1	1
13:13:32.487	1584	1405941212456	1405941212487	2	2
13:13:32.753	1844	1405941212721	1405941212753	3	3
13:13:33.018	2112	1405941212987	1405941213018	4	4
13:13:33.284	2376	1405941213253	1405941213284	5	5
13:13:33.549	2640	1405941213518	1405941213549	6	6
13:13:33.815	2912	1405941213784	1405941213815	7	7
13:13:34.081	3172	1405941214049	1405941214081	8	8
13:13:34.346	3436	1405941214315	1405941214346	1	9
13:13:34.612	3704	1405941214580	1405941214612	0	0
13:13:34.877	3972	1405941214846	1405941214877	1	1
13:13:35.143	4232	1405941215112	1405941215143	2	2
13:13:35.409	4504	1405941215377	1405941215409	3	3
13:13:35.658	4760	1405941215643	1405941215658	4	4
13:13:35.955	5028	1405941215908	1405941215955	5	5
13:13:36.205	5292	1405941216174	1405941216205	6	6
13:13:36.471	5560	1405941216440	1405941216471	7	7
13:13:36.721	5824	1405941216705	1405941216721	8	8
13:13:37.002	6088	1405941216971	1405941217002	1	9
13:13:37.268	6352	1405941217236	1405941217268	0	0
13:13:37.533	6620	1405941217502	1405941217533	1	1
13:13:37.799	6884	1405941217768	1405941217799	2	2
13:13:38.064	7148	1405941218033	1405941218064	3	3
13:13:38.330	7416	1405941218299	1405941218330	4	4
13:13:38.596	7680	1405941218564	1405941218596	5	5
13:13:38.861	7944	1405941218830	1405941218861	6	6
13:13:39.127	8212	1405941219095	1405941219127	7	7
13:13:39.392	8476	1405941219361	1405941219392	8	8
13:13:39.658	8740	1405941219627	1405941219658	1	9
13:13:39.923	9004	1405941219892	1405941219923	0	0
13:13:40.189	9284	1405941220158	1405941220189	1	1
13:13:40.455	9536	1405941220423	1405941220455	2	2
13:13:40.720	9800	1405941220689	1405941220720	3	3
13:13:40.986	10064	1405941220955	1405941220986	4	4
13:13:41.251	10332	1405941221220	1405941221251	5	5
13:13:41.517	10596	1405941221486	1405941221517	6	6
13:13:50.359	3044	1405941230328	1405941230359	7	7
13:13:50.625	3308	1405941230594	1405941230625	8	8
13:13:50.891	3572	1405941230859	1405941230891	1	9
13:13:51.156	3840	1405941231125	1405941231156	0	0
13:13:51.422	4108	1405941231391	1405941231422	1	1
13:13:51.687	4368	1405941231656	1405941231687	2	2
13:13:51.953	4636	1405941231922	1405941231953	3	3
13:13:52.219	4900	1405941232187	1405941232219	4	4
13:13:52.484	5164	1405941232453	1405941232484	5	5
13:13:52.750	5428	1405941232718	1405941232750	6	6
13:13:53.015	5700	1405941232984	1405941233015	7	7
13:13:53.281	5960	1405941233250	1405941233281	8	8
13:13:53.546	6224	1405941233515	1405941233546	1	9
13:13:53.812	6492	1405941233781	1405941233812	0	0
13:13:54.078	6756	1405941234046	1405941234078	1	1
13:13:54.343	7028	1405941234312	1405941234343	2	2
13:13:54.609	7288	1405941234578	1405941234609	3	3
13:13:54.859	7560	1405941234843	1405941234859	4	4
13:13:55.140	7816	1405941235109	1405941235140	5	5
13:13:55.406	8080	1405941235374	1405941235406	6	6
13:13:55.671	8348	1405941235640	1405941235671	7	7
13:13:55.937	8612	1405941235905	1405941235937	8	8
13:13:56.202	8880	1405941236171	1405941236202	1	9
13:13:56.468	9144	1405941236437	1405941236468	0	0
13:13:56.733	9412	1405941236702	1405941236733	1	1
13:13:56.999	9672	1405941236968	1405941236999	2	2
13:13:57.265	9940	1405941237233	1405941237265	3	3
13:13:57.530	10204	1405941237499	1405941237530	4	4
13:13:57.780	10468	1405941237765	1405941237780	5	5
13:13:58.061	10736	1405941238030	1405941238061	6	6
13:13:58.327	11000	1405941238296	1405941238327	7	7
13:13:58.593	11264	1405941238561	1405941238593	8	8
13:13:58.858	11528	1405941238827	1405941238858	1	9
13:13:59.124	11796	1405941239093	1405941239124	0	0
13:13:59.405	12060	1405941239358	1405941239405	1	1
13:13:59.639	12324	1405941239624	1405941239639	2	2
13:13:59.921	12592	1405941239889	1405941239921	3	3
13:14:00.186	12856	1405941240155	1405941240186	4	4
13:14:00.452	13120	1405941240420	1405941240452	5	5
13:14:00.717	13392	1405941240686	1405941240717	6	6
13:14:00.983	13652	1405941240952	1405941240983	7	7
13:14:01.233	13916	1405941241217	1405941241233	8	8
13:14:01.498	14180	1405941241483	1405941241498	1	9
13:14:01.780	14452	1405941241748	1405941241780	0	0
13:14:02.045	14712	1405941242014	1405941242045	1	1
13:14:02.311	14976	1405941242280	1405941242311	2	2
13:14:02.561	15240	1405941242545	1405941242561	3	3
13:14:02.842	15508	1405941242811	1405941242842	4	4
13:14:03.108	15772	1405941243076	1405941243108	5	5
13:14:03.373	16040	1405941243342	1405941243373	6	6
13:14:03.639	16304	1405941243607	1405941243639	7	7
13:14:03.904	184	1405941243873	1405941243904	8	8
13:14:04.170	452	1405941244139	1405941244170	1	9
13:14:04.435	716	1405941244404	1405941244435	0	0
13:14:04.701	980	1405941244670	1405941244701	1	1
13:14:04.967	1248	1405941244935	1405941244967	2	2
13:14:05.232	1516	1405941245201	1405941245232	3	3
13:14:05.498	1776	1405941245467	1405941245498	4	4
13:14:05.763	2040	1405941245732	1405941245763	5	5
13:14:06.029	2304	1405941245998	1405941246029	6	6
13:14:06.295	2572	1405941246263	1405941246295	7	7
13:14:06.560	2840	1405941246529	1405941246560	8	8
13:14:06.826	3104	1405941246795	1405941246826	1	9
13:14:07.091	3368	1405941247060	1405941247091	0	0
13:14:07.357	3632	1405941247326	1405941247357	1	1
13:14:07.623	3896	1405941247591	1405941247623	2	2
13:14:07.888	4164	1405941247857	1405941247888	3	3
13:14:08.154	4428	1405941248122	1405941248154	4	4
13:14:08.419	4696	1405941248388	1405941248419	5	5
13:14:08.685	4960	1405941248654	1405941248685	6	6
13:14:08.950	5224	1405941248919	1405941248950	7	7
13:14:09.216	5488	1405941249185	1405941249216	8	8
13:14:09.466	5752	1405941249450	1405941249466	1	9
13:14:09.747	6020	1405941249716	1405941249747	0	0
13:14:10.013	6288	1405941249982	1405941250013	1	1
13:14:10.278	6548	1405941250247	1405941250278	2	2
13:14:10.544	6816	1405941250513	1405941250544	3	3
13:14:10.794	7080	1405941250778	1405941250794	4	4
13:14:11.075	7348	1405941251044	1405941251075	5	5
13:14:11.341	7612	1405941251309	1405941251341	6	6
13:14:11.606	7876	1405941251575	1405941251606	7	7
13:14:11.872	8140	1405941251841	1405941251872	8	8
13:14:12.137	8404	1405941252106	1405941252137	1	9
13:14:12.403	8672	1405941252372	1405941252403	0	0
13:14:12.669	8936	1405941252637	1405941252669	1	1
13:14:12.934	9200	1405941252903	1405941252934	2	2
13:14:13.200	9468	1405941253169	1405941253200	3	3
13:14:13.465	9732	1405941253434	1405941253465	4	4
13:14:13.731	9996	1405941253700	1405941253731	5	5
13:14:13.997	10264	1405941253965	1405941253997	6	6
13:14:14.262	10532	1405941254231	1405941254262	7	7
13:14:14.528	10792	1405941254496	1405941254528	8	8
13:14:14.793	11064	1405941254762	1405941254793	1	9
13:14:15.059	11324	1405941255028	1405941255059	0	0
13:14:15.324	11588	1405941255293	1405941255324	1	1
13:14:15.590	11852	1405941255559	1405941255590	2	2
13:14:15.856	12120	1405941255824	1405941255856	3	3
13:14:16.121	12384	1405941256090	1405941256121	4	4
13:14:16.387	12648	1405941256356	1405941256387	5	5
13:14:16.652	12916	1405941256621	1405941256652	6	6
13:14:16.918	13180	1405941256887	1405941256918	7	7
13:14:17.184	13448	1405941257152	1405941257184	8	8
13:14:17.449	13712	1405941257418	1405941257449	1	9
