Time	TS	TMT	TMR	SeqExp	SeqRcv
13:35:58.401	12720	1405942558338	1405942558401	8	8
13:35:58.666	12984	1405942558604	1405942558666	1	9
13:35:58.931	13252	1405942558869	1405942558931	0	0
13:35:59.196	13516	1405942559134	1405942559196	1	1
13:36:00.491	14804	1405942560429	1405942560491	2	3
13:36:00.507	14816	1405942560429	1405942560507	3	3
13:36:00.757	15084	1405942560694	1405942560757	4	4
13:36:01.022	15344	1405942560959	1405942561022	5	5
13:36:01.287	15608	1405942561225	1405942561287	6	6
13:36:01.552	15872	1405942561490	1405942561552	7	7
13:36:01.817	16136	1405942561755	1405942561817	8	8
13:36:02.098	20	1405942562020	1405942562098	1	9
13:36:02.332	284	1405942562285	1405942562332	0	0
13:36:02.629	552	1405942562551	1405942562629	1	1
13:36:03.908	1832	1405942563846	1405942563908	2	3
13:36:03.924	1848	1405942563846	1405942563924	3	3
13:36:04.173	2116	1405942564111	1405942564173	4	4
13:36:04.454	2376	1405942564376	1405942564454	5	5
13:36:04.704	2644	1405942564641	1405942564704	6	6
13:36:04.969	2904	1405942564906	1405942564969	7	7
13:36:05.234	3168	1405942565172	1405942565234	8	8
13:36:05.499	3436	1405942565437	1405942565499	1	9
13:36:05.764	3692	1405942565702	1405942565764	0	0
13:36:06.030	3964	1405942565967	1405942566030	1	1
