Time	TS	TMT	TMR	SeqExp	SeqRcv
12:59:28.251	5872	1405940368188	1405940368251	6	6
12:59:28.516	6112	1405940368454	1405940368516	7	7
12:59:28.766	6396	1405940368719	1405940368766	8	8
12:59:29.047	6656	1405940368984	1405940369047	1	9
12:59:29.297	6904	1405940369250	1405940369297	0	0
12:59:29.546	7188	1405940369515	1405940369546	1	1
12:59:29.827	7436	1405940369780	1405940369827	2	2
12:59:30.093	7700	1405940370046	1405940370093	3	3
12:59:30.342	7980	1405940370311	1405940370342	4	4
12:59:30.639	8236	1405940370576	1405940370639	5	5
12:59:30.935	8516	1405940370842	1405940370935	6	6
12:59:31.185	8760	1405940371107	1405940371185	7	7
12:59:31.419	9044	1405940371372	1405940371419	8	8
12:59:31.669	9300	1405940371638	1405940371669	1	9
12:59:31.966	9592	1405940371903	1405940371966	0	0
12:59:32.231	9824	1405940372168	1405940372231	1	1
12:59:32.465	10096	1405940372434	1405940372465	2	2
12:59:32.777	10352	1405940372699	1405940372777	3	3
12:59:33.043	10632	1405940372964	1405940373043	4	4
12:59:33.261	10892	1405940373230	1405940373261	5	5
12:59:33.542	11160	1405940373495	1405940373542	6	6
12:59:33.807	11416	1405940373760	1405940373807	7	7
12:59:34.057	11684	1405940374026	1405940374057	8	8
12:59:34.369	11944	1405940374291	1405940374369	1	9
12:59:34.635	12228	1405940374557	1405940374635	0	0
12:59:34.853	12476	1405940374822	1405940374853	1	1
12:59:35.165	12740	1405940375087	1405940375165	2	2
12:59:35.431	13020	1405940375353	1405940375431	3	3
12:59:35.665	13284	1405940375618	1405940375665	4	4
12:59:35.946	13552	1405940375883	1405940375946	5	5
12:59:36.180	13804	1405940376149	1405940376180	6	6
12:59:36.445	14076	1405940376414	1405940376445	7	7
12:59:36.726	14332	1405940376679	1405940376726	8	8
12:59:37.007	14596	1405940376945	1405940377007	1	9
12:59:37.257	14880	1405940377210	1405940377257	0	0
12:59:37.538	15128	1405940377475	1405940377538	1	1
12:59:37.772	15392	1405940377741	1405940377772	2	2
12:59:38.053	15672	1405940378006	1405940378053	3	3
12:59:38.302	15928	1405940378271	1405940378302	4	4
12:59:38.568	16200	1405940378537	1405940378568	5	5
12:59:38.864	88	1405940378802	1405940378864	6	6
12:59:39.114	336	1405940379067	1405940379114	7	7
12:59:39.379	608	1405940379333	1405940379379	8	8
12:59:39.660	884	1405940379598	1405940379660	1	9
12:59:39.941	1132	1405940379863	1405940379941	0	0
12:59:40.160	1408	1405940380129	1405940380160	1	1
12:59:40.472	1660	1405940380394	1405940380472	2	2
12:59:40.737	1940	1405940380659	1405940380737	3	3
12:59:40.971	2204	1405940380925	1405940380971	4	4
12:59:41.252	2468	1405940381190	1405940381252	5	5
12:59:41.502	2720	1405940381455	1405940381502	6	6
12:59:41.752	2996	1405940381721	1405940381752	7	7
12:59:42.064	3252	1405940381986	1405940382064	8	8
12:59:42.298	3520	1405940382251	1405940382298	1	9
12:59:42.548	3792	1405940382517	1405940382548	0	0
12:59:42.844	4048	1405940382782	1405940382844	1	1
12:59:43.094	4316	1405940383047	1405940383094	2	2
12:59:43.344	4592	1405940383313	1405940383344	3	3
12:59:43.625	4844	1405940383578	1405940383625	4	4
12:59:43.875	5108	1405940383843	1405940383875	5	5
12:59:44.156	5380	1405940384109	1405940384156	6	6
12:59:44.468	5648	1405940384374	1405940384468	7	7
12:59:44.718	5888	1405940384625	1405940384718	8	8
12:59:44.937	6172	1405940384890	1405940384937	1	9
12:59:45.187	6420	1405940385155	1405940385187	0	0
12:59:45.452	6696	1405940385421	1405940385452	1	1
12:59:45.718	6936	1405940385672	1405940385718	2	2
12:59:45.968	7200	1405940385937	1405940385968	3	3
12:59:46.280	7464	1405940386202	1405940386280	4	4
12:59:46.546	7744	1405940386468	1405940386546	5	5
12:59:46.765	8000	1405940386718	1405940386765	6	6
12:59:47.062	8264	1405940386984	1405940387062	7	7
12:59:47.343	8524	1405940387249	1405940387343	8	8
12:59:47.546	8780	1405940387514	1405940387546	1	9
12:59:47.842	9048	1405940387780	1405940387842	0	0
12:59:48.076	9308	1405940388045	1405940388076	1	1
12:59:48.342	9588	1405940388310	1405940388342	2	2
12:59:48.622	9840	1405940388576	1405940388622	3	3
12:59:48.888	10112	1405940388841	1405940388888	4	4
12:59:49.169	10400	1405940389106	1405940389169	5	5
12:59:49.419	10636	1405940389372	1405940389419	6	6
12:59:49.668	10904	1405940389637	1405940389668	7	7
12:59:49.934	11164	1405940389902	1405940389934	8	8
12:59:50.230	11432	1405940390168	1405940390230	1	9
12:59:50.464	11700	1405940390433	1405940390464	0	0
12:59:50.761	11960	1405940390698	1405940390761	1	1
12:59:51.042	12236	1405940390964	1405940391042	2	2
12:59:51.276	12500	1405940391229	1405940391276	3	3
12:59:51.557	12772	1405940391494	1405940391557	4	4
12:59:51.822	13020	1405940391760	1405940391822	5	5
12:59:52.056	13296	1405940392025	1405940392056	6	6
12:59:52.337	13552	1405940392290	1405940392337	7	7
12:59:52.603	13816	1405940392556	1405940392603	8	8
12:59:52.868	14096	1405940392821	1405940392868	1	9
12:59:53.149	14348	1405940393086	1405940393149	0	0
12:59:53.399	14612	1405940393352	1405940393399	1	1
12:59:53.711	14876	1405940393617	1405940393711	2	2
12:59:53.929	15160	1405940393882	1405940393929	3	3
12:59:54.195	15412	1405940394148	1405940394195	4	4
12:59:54.460	15692	1405940394413	1405940394460	5	5
12:59:54.725	15940	1405940394678	1405940394725	6	6
12:59:54.975	16212	1405940394944	1405940394975	7	7
12:59:55.272	84	1405940395209	1405940395272	8	8
12:59:55.537	364	1405940395474	1405940395537	1	9
12:59:55.771	616	1405940395740	1405940395771	0	0
12:59:56.083	880	1405940396005	1405940396083	1	1
12:59:56.333	1152	1405940396271	1405940396333	2	2
12:59:56.567	1412	1405940396536	1405940396567	3	3
12:59:56.879	1676	1405940396801	1405940396879	4	4
12:59:57.145	1960	1405940397067	1405940397145	5	5
12:59:57.379	2212	1405940397332	1405940397379	6	6
12:59:57.660	2484	1405940397597	1405940397660	7	7
12:59:57.956	2748	1405940397863	1405940397956	8	8
12:59:58.222	3004	1405940398128	1405940398222	1	9
12:59:58.456	3296	1405940398393	1405940398456	0	0
12:59:58.705	3540	1405940398659	1405940398705	1	1
12:59:58.955	3808	1405940398924	1405940398955	2	2
12:59:59.252	4064	1405940399189	1405940399252	3	3
12:59:59.501	4332	1405940399455	1405940399501	4	4
12:59:59.751	4604	1405940399720	1405940399751	5	5
13:00:00.032	4856	1405940399985	1405940400032	6	6
13:00:00.282	5124	1405940400251	1405940400282	7	7
13:00:00.594	5428	1405940400516	1405940400594	8	8
13:00:00.859	5664	1405940400781	1405940400859	1	9
13:00:01.140	5920	1405940401047	1405940401140	0	0
13:00:01.390	6188	1405940401312	1405940401390	1	1
13:00:01.624	6464	1405940401577	1405940401624	2	2
13:00:01.905	6736	1405940401843	1405940401905	3	3
13:00:02.155	6996	1405940402108	1405940402155	4	4
13:00:02.420	7248	1405940402373	1405940402420	5	5
13:00:02.670	7516	1405940402639	1405940402670	6	6
13:00:02.982	7776	1405940402904	1405940402982	7	7
13:00:03.247	8052	1405940403169	1405940403247	8	8
13:00:03.466	8304	1405940403435	1405940403466	1	9
13:00:03.731	8572	1405940403700	1405940403731	0	0
13:00:04.012	8840	1405940403965	1405940404012	1	1
13:00:04.278	9112	1405940404231	1405940404278	2	2
13:00:04.574	9376	1405940404496	1405940404574	3	3
13:00:04.839	9640	1405940404761	1405940404839	4	4
13:00:05.058	9900	1405940405027	1405940405058	5	5
13:00:05.354	10160	1405940405292	1405940405354	6	6
13:00:05.604	10432	1405940405557	1405940405604	7	7
13:00:05.854	10704	1405940405823	1405940405854	8	8
13:00:06.136	10944	1405940406073	1405940406136	1	9
13:00:06.370	11220	1405940406339	1405940406370	0	0
13:00:06.635	11476	1405940406604	1405940406635	1	1
13:00:06.917	11740	1405940406869	1405940406917	2	2
13:00:07.183	12008	1405940407120	1405940407183	3	3
13:00:07.432	12256	1405940407386	1405940407432	4	4
13:00:07.682	12520	1405940407651	1405940407682	5	5
13:00:07.963	12796	1405940407916	1405940407963	6	6
13:00:08.244	13052	1405940408182	1405940408244	7	7
13:00:08.478	13316	1405940408447	1405940408478	8	8
13:00:08.790	13580	1405940408712	1405940408790	1	9
13:00:09.040	13860	1405940408978	1405940409040	0	0
13:00:09.274	14116	1405940409243	1405940409274	1	1
13:00:09.586	14388	1405940409508	1405940409586	2	2
13:00:09.852	14656	1405940409774	1405940409852	3	3
13:00:10.117	14908	1405940410039	1405940410117	4	4
13:00:10.336	15176	1405940410304	1405940410336	5	5
13:00:10.601	15436	1405940410570	1405940410601	6	6
13:00:10.866	15720	1405940410835	1405940410866	7	7
13:00:11.163	15968	1405940411100	1405940411163	8	8
13:00:11.444	16244	1405940411366	1405940411444	1	9
13:00:11.662	112	1405940411631	1405940411662	0	0
13:00:11.959	384	1405940411896	1405940411959	1	1
13:00:12.271	656	1405940412162	1405940412271	2	2
13:00:12.458	912	1405940412427	1405940412458	3	3
13:00:12.770	1176	1405940412692	1405940412770	4	4
13:00:13.020	1448	1405940412958	1405940413020	5	5
13:00:13.254	1712	1405940413223	1405940413254	6	6
13:00:13.535	1972	1405940413488	1405940413535	7	7
13:00:13.801	2244	1405940413754	1405940413801	8	8
13:00:14.066	2524	1405940414019	1405940414066	1	9
13:00:14.331	2768	1405940414284	1405940414331	0	0
13:00:14.581	3040	1405940414550	1405940414581	1	1
13:00:14.877	3296	1405940414815	1405940414877	2	2
13:00:15.158	3572	1405940415080	1405940415158	3	3
13:00:15.377	3828	1405940415346	1405940415377	4	4
13:00:15.689	4092	1405940415611	1405940415689	5	5
13:00:15.954	4368	1405940415876	1405940415954	6	6
13:00:16.173	4632	1405940416142	1405940416173	7	7
13:00:16.470	4888	1405940416407	1405940416470	8	8
13:00:16.766	5168	1405940416672	1405940416766	1	9
13:00:17.031	5416	1405940416938	1405940417031	0	0
13:00:17.250	5688	1405940417203	1405940417250	1	1
13:00:17.500	5956	1405940417468	1405940417500	2	2
13:00:17.765	6224	1405940417734	1405940417765	3	3
13:00:18.077	6480	1405940417999	1405940418077	4	4
13:00:18.311	6744	1405940418264	1405940418311	5	5
13:00:18.577	7028	1405940418530	1405940418577	6	6
13:00:18.842	7276	1405940418795	1405940418842	7	7
13:00:19.092	7540	1405940419060	1405940419092	8	8
13:00:19.388	7824	1405940419326	1405940419388	1	9
13:00:19.654	8072	1405940419591	1405940419654	0	0
13:00:19.888	8336	1405940419857	1405940419888	1	1
13:00:20.184	8612	1405940420122	1405940420184	2	2
13:00:20.465	8880	1405940420387	1405940420465	3	3
13:00:20.699	9136	1405940420653	1405940420699	4	4
13:00:20.965	9412	1405940420918	1405940420965	5	5
13:00:21.230	9664	1405940421183	1405940421230	6	6
13:00:21.480	9936	1405940421449	1405940421480	7	7
13:00:21.776	10192	1405940421714	1405940421776	8	8
13:00:22.073	10468	1405940421979	1405940422073	1	9
13:00:22.276	10724	1405940422245	1405940422276	0	0
13:00:22.588	10988	1405940422510	1405940422588	1	1
13:00:22.853	11268	1405940422775	1405940422853	2	2
13:00:23.072	11516	1405940423041	1405940423072	3	3
13:00:23.337	11784	1405940423306	1405940423337	4	4
13:00:23.602	12052	1405940423571	1405940423602	5	5
13:00:23.883	12324	1405940423837	1405940423883	6	6
13:00:24.164	12580	1405940424102	1405940424164	7	7
13:00:24.445	12848	1405940424367	1405940424445	8	8
13:00:24.664	13112	1405940424633	1405940424664	1	9
13:00:24.976	13388	1405940424898	1405940424976	0	0
13:00:25.257	13652	1405940425163	1405940425257	1	1
13:00:25.507	13908	1405940425429	1405940425507	2	2
13:00:25.741	14188	1405940425694	1405940425741	3	3
13:00:25.991	14440	1405940425959	1405940425991	4	4
13:00:26.256	14700	1405940426225	1405940426256	5	5
13:00:26.537	14968	1405940426490	1405940426537	6	6
13:00:26.802	15248	1405940426755	1405940426802	7	7
13:00:27.099	15496	1405940427021	1405940427099	8	8
13:00:27.333	15772	1405940427286	1405940427333	1	9
13:00:27.583	16036	1405940427551	1405940427583	0	0
13:00:27.879	16292	1405940427817	1405940427879	1	1
13:00:28.160	184	1405940428082	1405940428160	2	2
13:00:28.441	436	1405940428347	1405940428441	3	3
13:00:28.644	716	1405940428613	1405940428644	4	4
13:00:28.909	968	1405940428878	1405940428909	5	5
13:00:29.175	1244	1405940429143	1405940429175	6	6
13:00:29.471	1500	1405940429409	1405940429471	7	7
13:00:29.721	1764	1405940429674	1405940429721	8	8
13:00:29.971	2032	1405940429939	1405940429971	1	9
13:00:30.267	2296	1405940430205	1405940430267	0	0
13:00:30.517	2564	1405940430470	1405940430517	1	1
13:00:30.767	2836	1405940430735	1405940430767	2	2
13:00:31.048	3088	1405940431001	1405940431048	3	3
13:00:31.297	3368	1405940431266	1405940431297	4	4
13:00:31.625	3620	1405940431531	1405940431625	5	5
13:00:31.859	3904	1405940431797	1405940431859	6	6
13:00:32.125	4164	1405940432062	1405940432125	7	7
13:00:32.374	4436	1405940432327	1405940432374	8	8
13:00:32.640	4684	1405940432593	1405940432640	1	9
13:00:32.889	4948	1405940432858	1405940432889	0	0
13:00:33.202	5216	1405940433123	1405940433202	1	1
13:00:33.451	5488	1405940433389	1405940433451	2	2
13:00:33.685	5744	1405940433654	1405940433685	3	3
13:00:34.013	6008	1405940433919	1405940434013	4	4
13:00:34.263	6292	1405940434185	1405940434263	5	5
13:00:34.481	6540	1405940434450	1405940434481	6	6
13:00:34.794	6804	1405940434716	1405940434794	7	7
13:00:35.028	7072	1405940434981	1405940435028	8	8
13:00:35.277	7344	1405940435246	1405940435277	1	9
13:00:35.590	7600	1405940435512	1405940435590	0	0
13:00:35.839	7864	1405940435777	1405940435839	1	1
13:00:36.105	8156	1405940436042	1405940436105	2	2
13:00:36.370	8412	1405940436308	1405940436370	3	3
13:00:36.635	8660	1405940436573	1405940436635	4	4
13:00:36.885	8940	1405940436838	1405940436885	5	5
13:00:37.135	9192	1405940437104	1405940437135	6	6
13:00:37.400	9464	1405940437369	1405940437400	7	7
13:00:37.681	9732	1405940437634	1405940437681	8	8
13:00:37.962	9984	1405940437900	1405940437962	1	9
13:00:38.196	10252	1405940438165	1405940438196	0	0
13:00:38.477	10528	1405940438430	1405940438477	1	1
13:00:38.774	10796	1405940438696	1405940438774	2	2
13:00:39.055	11048	1405940438961	1405940439055	3	3
13:00:39.320	11312	1405940439226	1405940439320	4	4
13:00:39.554	11600	1405940439492	1405940439554	5	5
13:00:39.804	11856	1405940439757	1405940439804	6	6
13:00:40.069	12116	1405940440022	1405940440069	7	7
13:00:40.366	12384	1405940440288	1405940440366	8	8
13:00:40.584	12640	1405940440553	1405940440584	1	9
13:00:40.896	12904	1405940440818	1405940440896	0	0
13:00:41.193	13180	1405940441084	1405940441193	1	1
13:00:41.380	13432	1405940441349	1405940441380	2	2
13:00:41.677	13700	1405940441614	1405940441677	3	3
13:00:41.973	13980	1405940441880	1405940441973	4	4
13:00:42.223	14228	1405940442145	1405940442223	5	5
13:00:42.457	14504	1405940442410	1405940442457	6	6
13:00:42.707	14760	1405940442676	1405940442707	7	7
13:00:42.988	15044	1405940442941	1405940442988	8	8
13:00:43.269	15288	1405940443206	1405940443269	1	9
13:00:43.534	15564	1405940443472	1405940443534	0	0
13:00:43.768	15828	1405940443737	1405940443768	1	1
13:00:44.049	16088	1405940444002	1405940444049	2	2
13:00:44.315	16368	1405940444268	1405940444315	3	3
13:00:44.580	244	1405940444533	1405940444580	4	4
13:00:44.845	496	1405940444798	1405940444845	5	5
13:00:45.095	772	1405940445064	1405940445095	6	6
13:00:45.423	1028	1405940445329	1405940445423	7	7
13:00:45.672	1300	1405940445594	1405940445672	8	8
13:00:45.907	1564	1405940445860	1405940445907	1	9
13:00:46.188	1848	1405940446125	1405940446188	0	0
13:00:46.437	2088	1405940446390	1405940446437	1	1
13:00:46.703	2356	1405940446656	1405940446703	2	2
13:00:46.984	2620	1405940446921	1405940446984	3	3
13:00:47.265	2900	1405940447186	1405940447265	4	4
13:00:47.499	3156	1405940447452	1405940447499	5	5
13:00:47.795	3412	1405940447717	1405940447795	6	6
13:00:48.061	3692	1405940447982	1405940448061	7	7
13:00:48.341	3944	1405940448248	1405940448341	8	8
13:00:48.560	4236	1405940448513	1405940448560	1	9
13:00:48.810	4476	1405940448778	1405940448810	0	0
13:00:49.106	4760	1405940449044	1405940449106	1	1
13:00:49.372	5012	1405940449309	1405940449372	2	2
13:00:49.653	5280	1405940449575	1405940449653	3	3
13:00:49.934	5536	1405940449840	1405940449934	4	4
13:00:50.152	5812	1405940450105	1405940450152	5	5
13:00:50.402	6072	1405940450371	1405940450402	6	6
13:00:50.698	6340	1405940450636	1405940450698	7	7
13:00:50.979	6612	1405940450901	1405940450979	8	8
13:00:51.260	6864	1405940451167	1405940451260	1	9
13:00:51.510	7128	1405940451432	1405940451510	0	0
13:00:51.744	7408	1405940451697	1405940451744	1	1
13:00:51.994	7668	1405940451963	1405940451994	2	2
13:00:52.290	7924	1405940452228	1405940452290	3	3
13:00:52.571	8204	1405940452493	1405940452571	4	4
13:00:52.805	8456	1405940452759	1405940452805	5	5
13:00:53.102	8728	1405940453024	1405940453102	6	6
13:00:53.367	9000	1405940453289	1405940453367	7	7
13:00:53.664	9248	1405940453555	1405940453664	8	8
13:00:53.851	9528	1405940453820	1405940453851	1	9
13:00:54.117	9784	1405940454085	1405940454117	0	0
13:00:54.397	10064	1405940454351	1405940454397	1	1
13:00:54.678	10316	1405940454616	1405940454678	2	2
13:00:54.959	10584	1405940454881	1405940454959	3	3
13:00:55.225	10840	1405940455147	1405940455225	4	4
13:00:55.459	11120	1405940455412	1405940455459	5	5
13:00:55.724	11384	1405940455677	1405940455724	6	6
13:00:55.989	11648	1405940455943	1405940455989	7	7
13:00:56.255	11904	1405940456208	1405940456255	8	8
13:00:56.520	12176	1405940456473	1405940456520	1	9
13:00:56.786	12444	1405940456739	1405940456786	0	0
13:00:57.051	12696	1405940457004	1405940457051	1	1
13:00:57.316	12968	1405940457269	1405940457316	2	2
13:00:57.597	13228	1405940457535	1405940457597	3	3
13:00:57.862	13504	1405940457800	1405940457862	4	4
13:00:58.097	13756	1405940458065	1405940458097	5	5
13:00:58.393	14024	1405940458331	1405940458393	6	6
13:00:58.674	14300	1405940458596	1405940458674	7	7
13:00:58.908	14568	1405940458861	1405940458908	8	8
13:00:59.189	14832	1405940459127	1405940459189	1	9
13:00:59.501	15096	1405940459392	1405940459501	0	0
13:00:59.689	15352	1405940459657	1405940459689	1	1
13:00:59.985	15616	1405940459923	1405940459985	2	2
13:01:00.282	15896	1405940460188	1405940460282	3	3
13:01:00.531	16144	1405940460453	1405940460531	4	4
13:01:00.781	44	1405940460719	1405940460781	5	5
13:01:01.015	292	1405940460984	1405940461015	6	6
13:01:01.296	564	1405940461249	1405940461296	7	7
13:01:01.577	820	1405940461515	1405940461577	8	8
13:01:01.811	1092	1405940461780	1405940461811	1	9
13:01:10.895	10172	1405940470864	1405940470895	0	0
13:01:11.207	10432	1405940471129	1405940471207	1	1
13:01:11.473	10704	1405940471395	1405940471473	2	2
13:01:11.691	10960	1405940471660	1405940471691	3	3
13:01:11.972	11224	1405940471925	1405940471972	4	4
13:01:12.222	11500	1405940472191	1405940472222	5	5
13:01:12.503	11768	1405940472456	1405940472503	6	6
13:01:12.768	12024	1405940472721	1405940472768	7	7
13:01:13.034	12292	1405940472987	1405940473034	8	8
13:01:13.283	12560	1405940473252	1405940473283	1	9
13:01:13.596	12820	1405940473517	1405940473596	0	0
13:01:13.814	13084	1405940473783	1405940473814	1	1
13:01:14.111	13364	1405940474048	1405940474111	2	2
13:01:14.407	13628	1405940474314	1405940474407	3	3
13:01:14.673	13880	1405940474579	1405940474673	4	4
13:01:14.922	14144	1405940474844	1405940474922	5	5
13:01:15.172	14416	1405940475110	1405940475172	6	6
13:01:15.406	14672	1405940475375	1405940475406	7	7
13:01:15.703	14940	1405940475640	1405940475703	8	8
13:01:15.984	15204	1405940475906	1405940475984	1	9
13:01:16.202	15480	1405940476171	1405940476202	0	0
13:01:16.499	15736	1405940476436	1405940476499	1	1
13:01:16.748	16000	1405940476702	1405940476748	2	2
13:01:16.998	16272	1405940476967	1405940476998	3	3
13:01:17.295	152	1405940477232	1405940477295	4	4
13:01:17.529	420	1405940477498	1405940477529	5	5
13:01:17.810	688	1405940477763	1405940477810	6	6
13:01:18.059	948	1405940478028	1405940478059	7	7
13:01:18.325	1208	1405940478294	1405940478325	8	8
13:01:18.621	1488	1405940478559	1405940478621	1	9
13:01:18.902	1740	1405940478824	1405940478902	0	0
13:01:19.136	2004	1405940479090	1405940479136	1	1
13:01:19.402	2288	1405940479355	1405940479402	2	2
13:01:19.683	2532	1405940479620	1405940479683	3	3
13:01:19.917	2800	1405940479886	1405940479917	4	4
13:01:20.229	3080	1405940480151	1405940480229	5	5
13:01:20.479	3340	1405940480416	1405940480479	6	6
13:01:20.713	3596	1405940480682	1405940480713	7	7
13:01:21.009	3872	1405940480947	1405940481009	8	8
13:01:21.275	4124	1405940481212	1405940481275	1	9
13:01:21.509	4396	1405940481478	1405940481509	0	0
13:01:21.805	4656	1405940481743	1405940481805	1	1
13:01:22.086	4936	1405940482008	1405940482086	2	2
13:01:22.321	5192	1405940482274	1405940482321	3	3
13:01:22.601	5452	1405940482539	1405940482601	4	4
13:01:22.882	5728	1405940482804	1405940482882	5	5
13:01:23.101	5984	1405940483070	1405940483101	6	6
13:01:23.397	6248	1405940483335	1405940483397	7	7
13:01:23.694	6520	1405940483600	1405940483694	8	8
13:01:23.897	6780	1405940483866	1405940483897	1	9
13:01:24.178	7040	1405940484131	1405940484178	0	0
13:01:24.474	7316	1405940484396	1405940484474	1	1
13:01:24.740	7572	1405940484662	1405940484740	2	2
13:01:24.974	7848	1405940484927	1405940484974	3	3
13:01:25.224	8112	1405940485192	1405940485224	4	4
13:01:25.505	8376	1405940485458	1405940485505	5	5
13:01:25.786	8632	1405940485723	1405940485786	6	6
13:01:26.020	8900	1405940485988	1405940486020	7	7
13:01:26.332	9164	1405940486254	1405940486332	8	8
13:01:26.597	9456	1405940486519	1405940486597	1	9
13:01:26.816	9696	1405940486784	1405940486816	0	0
13:01:27.112	9980	1405940487050	1405940487112	1	1
13:01:27.346	10224	1405940487315	1405940487346	2	2
13:01:27.612	10488	1405940487580	1405940487612	3	3
13:01:27.908	10772	1405940487846	1405940487908	4	4
13:01:28.189	11032	1405940488111	1405940488189	5	5
13:01:28.470	11284	1405940488377	1405940488470	6	6
13:01:28.673	11560	1405940488642	1405940488673	7	7
13:01:28.954	11820	1405940488907	1405940488954	8	8
13:01:29.219	12096	1405940489173	1405940489219	1	9
13:01:29.485	12344	1405940489438	1405940489485	0	0
13:01:29.750	12616	1405940489703	1405940489750	1	1
13:01:30.000	12888	1405940489969	1405940490000	2	2
13:01:30.281	13144	1405940490234	1405940490281	3	3
13:01:30.530	13408	1405940490499	1405940490530	4	4
13:01:30.811	13684	1405940490765	1405940490811	5	5
13:01:31.092	13944	1405940491030	1405940491092	6	6
13:01:31.326	14204	1405940491295	1405940491326	7	7
13:01:31.607	14484	1405940491561	1405940491607	8	8
13:01:31.857	14740	1405940491826	1405940491857	1	9
13:01:32.138	15012	1405940492091	1405940492138	0	0
13:01:32.403	15272	1405940492357	1405940492403	1	1
13:01:32.669	15528	1405940492622	1405940492669	2	2
13:01:32.934	15808	1405940492887	1405940492934	3	3
13:01:33.199	16072	1405940493153	1405940493199	4	4
13:01:33.480	16324	1405940493418	1405940493480	5	5
13:01:33.715	212	1405940493683	1405940493715	6	6
13:01:34.027	472	1405940493949	1405940494027	7	7
13:01:34.308	756	1405940494214	1405940494308	8	8
13:01:34.511	1000	1405940494479	1405940494511	1	9
13:01:34.776	1268	1405940494745	1405940494776	0	0
13:01:35.041	1532	1405940495010	1405940495041	1	1
13:01:35.322	1816	1405940495275	1405940495322	2	2
13:01:35.587	2060	1405940495541	1405940495587	3	3
13:01:35.868	2332	1405940495806	1405940495868	4	4
13:01:36.103	2608	1405940496071	1405940496103	5	5
13:01:36.384	2860	1405940496337	1405940496384	6	6
13:01:36.649	3124	1405940496602	1405940496649	7	7
13:01:36.914	3404	1405940496867	1405940496914	8	8
13:01:37.180	3652	1405940497133	1405940497180	1	9
13:01:37.429	3920	1405940497398	1405940497429	0	0
13:01:37.710	4200	1405940497663	1405940497710	1	1
13:01:37.976	4448	1405940497929	1405940497976	2	2
13:01:38.225	4716	1405940498194	1405940498225	3	3
13:01:38.537	4980	1405940498459	1405940498537	4	4
13:01:38.787	5264	1405940498725	1405940498787	5	5
13:01:39.021	5516	1405940498990	1405940499021	6	6
13:01:39.318	5784	1405940499255	1405940499318	7	7
13:01:39.599	6056	1405940499521	1405940499599	8	8
13:01:39.880	6304	1405940499786	1405940499880	1	9
13:01:40.129	6572	1405940500051	1405940500129	0	0
13:01:40.379	6852	1405940500317	1405940500379	1	1
13:01:40.613	7108	1405940500582	1405940500613	2	2
13:01:40.910	7364	1405940500847	1405940500910	3	3
13:01:41.191	7640	1405940501113	1405940501191	4	4
13:01:41.456	7896	1405940501378	1405940501456	5	5
13:01:41.690	8180	1405940501643	1405940501690	6	6
13:01:41.940	8428	1405940501909	1405940501940	7	7
13:01:42.221	8720	1405940502174	1405940502221	8	8
13:01:42.502	8956	1405940502439	1405940502502	1	9
13:01:42.752	9236	1405940502705	1405940502752	0	0
13:01:43.048	9504	1405940502970	1405940503048	1	1
13:01:43.298	9760	1405940503236	1405940503298	2	2
13:01:43.548	10020	1405940503501	1405940503548	3	3
13:01:43.813	10292	1405940503766	1405940503813	4	4
13:01:44.078	10548	1405940504032	1405940504078	5	5
13:01:44.344	10832	1405940504297	1405940504344	6	6
13:01:44.625	11112	1405940504562	1405940504625	7	7
13:01:44.874	11344	1405940504828	1405940504874	8	8
13:01:45.124	11612	1405940505093	1405940505124	1	9
13:01:45.436	11880	1405940505358	1405940505436	0	0
13:01:45.686	12148	1405940505624	1405940505686	1	1
13:01:45.920	12412	1405940505889	1405940505920	2	2
13:01:46.217	12672	1405940506154	1405940506217	3	3
13:01:46.482	12936	1405940506420	1405940506482	4	4
13:01:46.716	13204	1405940506685	1405940506716	5	5
13:01:47.013	13472	1405940506950	1405940507013	6	6
13:01:47.294	13744	1405940507216	1405940507294	7	7
13:01:47.512	13996	1405940507481	1405940507512	8	8
13:01:47.809	14260	1405940507746	1405940507809	1	9
13:01:48.058	14528	1405940508012	1405940508058	0	0
13:01:48.339	14804	1405940508277	1405940508339	1	1
13:01:48.574	15060	1405940508542	1405940508574	2	2
13:01:48.854	15344	1405940508808	1405940508854	3	3
13:01:49.120	15600	1405940509073	1405940509120	4	4
13:01:49.385	15852	1405940509338	1405940509385	5	5
13:01:49.635	16120	1405940509604	1405940509635	6	6
13:01:49.931	12	1405940509869	1405940509931	7	7
13:01:50.181	264	1405940510134	1405940510181	8	8
13:01:50.432	532	1405940510385	1405940510432	1	9
13:01:50.728	792	1405940510650	1405940510728	0	0
13:01:50.963	1044	1405940510916	1405940510963	1	1
13:01:51.244	1332	1405940511181	1405940511244	2	2
13:01:51.478	1576	1405940511446	1405940511478	3	3
13:01:51.743	1844	1405940511712	1405940511743	4	4
13:01:52.040	2136	1405940511977	1405940512040	5	5
13:01:52.289	2372	1405940512242	1405940512289	6	6
13:01:52.539	2640	1405940512508	1405940512539	7	7
13:01:52.836	2916	1405940512773	1405940512836	8	8
13:01:53.085	3168	1405940513038	1405940513085	1	9
13:01:53.335	3432	1405940513304	1405940513335	0	0
13:01:53.632	3716	1405940513569	1405940513632	1	1
13:01:53.897	3964	1405940513834	1405940513897	2	2
13:01:54.131	4228	1405940514100	1405940514131	3	3
